latitude,longitude,elevation_m,slope_degrees,historical_landslide
25.216078,91.738387,906.0,19.47122063449069,1
25.216169,91.389142,162.0,19.370844026969944,1
25.216464,91.735629,883.0,21.95499883223757,1
25.216805,91.709405,540.0,33.32236342654518,1
25.217558,91.709355,549.0,42.73982112121029,1
25.217886,91.73381,877.0,15.845167180271268,1
25.218732,91.740262,970.0,20.82800310374709,1
25.218821,91.581584,796.0,12.225122675735753,1
25.218961,91.707094,546.0,35.121209164599065,1
25.219787,91.710947,552.0,33.44025753518539,1
25.220023,91.631989,435.0,36.83590849508688,1
25.22026,91.720198,565.0,32.401162502089626,1
25.220764,91.187,457.0,18.64821573021375,1
25.221164,91.719886,528.0,39.00770983983683,1
25.221406,91.387092,246.0,30.02066192256465,1
25.221572,91.185833,480.0,27.078936947526696,1
25.22175,91.693006,477.0,23.19506859014077,1
25.222221,91.742134,989.0,20.699546585586496,1
25.222304,91.763619,641.0,38.81071405226977,1
25.222501,91.714409,525.0,34.37782091784768,1
25.222528,91.765256,602.0,39.25489386035365,1
25.222564,91.691398,528.0,33.993006686150665,1
25.223307,91.762345,524.0,36.505887632648864,1
25.223553,91.671157,898.0,29.665849859262984,1
25.223708,91.76661,502.0,28.280269845499703,1
25.223769,91.740164,968.0,31.74467986659196,1
25.224417,91.689893,514.0,28.4627941894252,1
25.224506,91.704403,515.0,23.567234622032583,1
25.224654,91.735929,1048.0,19.787913812706314,1
25.224808,91.696177,367.0,17.775317038209,1
25.225772,91.863037,791.0,10.555380466061171,1
25.226046,91.701458,506.0,25.8493248967401,1
25.226751,91.754441,514.0,29.54940859650111,1
25.226806,92.090611,771.0,16.253917058152773,1
25.227063,91.691293,482.0,25.635076100950123,1
25.227183,91.690972,479.0,22.668609279892426,1
25.227249,91.748917,479.0,30.418494611596422,1
25.22784,91.688252,566.0,16.2287367059342,1
25.228005,91.687913,585.0,33.169529390014134,1
25.228272,91.687776,580.0,27.078936947526696,1
25.228344,91.693332,451.0,19.47122063449069,1
25.228472,92.187806,752.0,11.795709540896548,1
25.228755,91.963018,703.0,6.091478002079769,1
25.229161,91.693249,451.0,23.97577371272972,1
25.229167,92.2235,468.0,23.19506859014077,1
25.229706,91.745297,679.0,32.401162502089626,1
25.229822,91.693551,448.0,21.95499883223757,1
25.229972,92.223278,419.0,38.70825624807791,1
25.230047,92.221119,440.0,35.03012380867594,1
25.230063,91.688941,591.0,17.594079543115168,1
25.231383,92.2215,413.0,31.002719133873992,1
25.232417,92.178881,788.0,11.348119585994183,1
25.233583,92.209583,664.0,19.630414815023528,1
25.234097,91.866071,852.0,14.621143938770764,1
25.23416,91.690216,624.0,18.64821573021375,1
25.234922,92.095531,797.0,7.653048720543413,1
25.234952,91.689803,636.0,20.43931757325825,1
25.234966,91.690051,631.0,21.95499883223757,1
25.23572,91.68776,722.0,32.74612665551688,1
25.236428,92.096172,803.0,15.896959679954522,1
25.236582,91.688857,708.0,18.87922133905067,1
25.23707,91.43212,686.0,30.747804873668915,1
25.237221,91.679456,656.0,20.532771786488425,1
25.237361,92.096992,810.0,17.224372940700082,1
25.239068,91.174728,543.0,30.24625565345472,1
25.23908,90.63944,73.0,14.03624346792648,1
25.240315,91.733388,1096.0,44.89216578140445,1
25.240338,91.677786,718.0,13.915808695897177,1
25.24327,91.866626,921.0,15.06995574963759,1
25.243358,91.747094,1117.0,36.59594159662962,1
25.243671,91.866854,912.0,24.094842552110705,1
25.243783,91.738698,1091.0,45.5694074750436,1
25.247014,92.096144,885.0,10.555380466061171,1
25.247226,91.671435,341.0,37.47617956136138,1
25.24736,91.451647,735.0,23.444146119861458,1
25.247518,91.450545,795.0,38.07907632899583,1
25.251211,91.454514,798.0,34.49623729009093,1
25.25419,90.21486,44.0,7.594643368591445,1
25.256259,91.868197,978.0,24.46133251877165,1
25.257286,91.871763,986.0,23.021526638116164,1
25.257449,91.87187,982.0,21.869859308909422,1
25.259326,91.872712,1001.0,25.267001648248183,1
25.2608,91.8736,1003.0,17.083143246452856,1
25.262931,92.203628,666.0,25.486125594093767,1
25.263806,92.203,684.0,21.95499883223757,1
25.265048,91.591553,1162.0,25.14243049054343,1
25.265158,92.202239,689.0,22.42335855928612,1
25.266067,92.204897,719.0,27.17735741799749,1
25.266222,92.202528,695.0,28.11888767128317,1
25.266939,91.383208,751.0,12.225122675735754,1
25.26851,91.580418,1227.0,26.56505117707799,1
25.269949,91.875273,1073.0,21.81855031431221,1
25.27142,91.874884,1074.0,17.594079543115168,1
25.27197,91.874872,1078.0,17.93200256558677,1
25.273217,91.609962,399.0,31.89284050209588,1
25.27342,91.578074,1287.0,31.50104503484435,1
25.273477,91.577794,1279.0,28.485468456722128,1
25.277215,91.865449,1153.0,17.29444852858009,1
25.277934,91.575,1166.0,54.84946319807791,1
25.278028,91.348931,1072.0,18.262020066776483,1
25.281122,92.345397,864.0,15.179705807856672,1
25.282267,92.341433,946.0,19.370844026969944,1
25.28236861,91.73874417,759.0,34.090063875331914,1
25.282485,91.57685,1034.0,28.88836980568737,1
25.282608,91.867354,1155.0,18.96231828867539,1
25.282943,91.580161,970.0,29.421439641486938,1
25.288467,91.224269,687.0,25.03089023333195,1
25.289055,91.533039,942.0,35.264389682754654,1
25.294601,91.930853,1115.0,14.273571375658683,1
25.294778,91.930833,1115.0,14.273571375658683,1
25.295624,91.56964,1263.0,41.49566207886726,1
25.295881,91.071747,411.0,17.775317038209,1
25.296,91.932,1090.0,25.79602649449995,1
25.298806,91.923167,1233.0,5.385977098599754,1
25.298951,91.726475,1507.0,20.155422119735228,1
25.299369,91.325575,1139.0,32.6759519939448,1
25.299931,91.726268,1524.0,27.238572082130062,1
25.300281,91.944944,1136.0,23.56723462203258,1
25.300389,91.726722,1519.0,22.98976777360885,1
25.301167,91.929306,1116.0,8.984876931685683,1
25.301383,91.922017,1192.0,27.55326483492445,1
25.301444,91.9245,1208.0,18.96231828867539,1
25.301559,91.922585,1190.0,28.79968165255028,1
25.301676,91.923138,1193.0,29.346331162468683,1
25.302544,91.925218,1184.0,13.915808695897177,1
25.305047,91.075778,292.0,30.80698111710518,1
25.309969,92.69525,1157.0,16.2287367059342,1
25.311336,90.969222,382.0,13.915808695897177,1
25.311778,91.917528,1161.0,12.638224684699054,1
25.312667,92.130417,1142.0,8.104435709194412,1
25.31458,91.45242,1308.0,43.097794687172446,1
25.31488,91.44913,1378.0,24.805474401698422,1
25.31488,91.33367,1141.0,43.45615808370977,1
25.315176,91.923021,1031.0,35.27189058250504,1
25.316069,92.685461,906.0,15.99993592924168,1
25.316519,92.692311,945.0,27.029504599267472,1
25.316519,92.692,938.0,27.360321545332805,1
25.316589,92.687186,915.0,25.955401413885543,1
25.318161,92.687219,904.0,18.96231828867539,1
25.31848,91.45262,1393.0,22.61986494804043,1
25.320833,91.9275,1099.0,20.99158237694124,1
25.321102,91.927514,1099.0,22.684823831912844,1
25.321975,92.504228,1143.0,13.069151942759,1
25.322897,91.927752,1080.0,35.121209164599065,1
25.324583,91.940667,825.0,22.684823831912844,1
25.324806,91.942194,834.0,27.32389130134654,1
25.324861,91.938389,851.0,10.759583898850556,1
25.324889,91.943417,835.0,16.228736705934203,1
25.325889,91.935222,952.0,20.43931757325825,1
25.326032,91.659568,1368.0,39.8055710922652,1
25.326063,91.931808,989.0,39.14355704978305,1
25.326204,91.932463,996.0,32.11261530059655,1
25.326694,91.933972,971.0,26.57777862373484,1
25.32765,91.893414,1449.0,15.896959679954522,1
25.331209,91.67737,1613.0,38.69010577379569,1
25.331948,91.661011,1546.0,20.439317573258247,1
25.332836,91.934395,565.0,37.51535462990476,1
25.333758,92.589778,1137.0,17.5484006137923,1
25.338631,91.777559,1416.0,42.51516365200912,1
25.338711,91.775111,1432.0,24.359555875506427,1
25.339339,92.584781,1109.0,15.845167180271268,1
25.341306,92.009611,1053.0,32.53469816945699,1
25.342269,92.58225,1069.0,23.069045509039658,1
25.343028,92.0625,1250.0,19.82702865340817,1
25.343111,92.584269,1089.0,23.4904160686416,1
25.343528,92.069028,1235.0,12.53638838286113,1
25.343939,92.5849,1090.0,21.835672195716143,1
25.345,91.891,1539.0,26.334247846853145,1
25.34555,91.891461,1529.0,32.667159071642764,1
25.345611,91.895,1577.0,4.763641690726177,1
25.346111,92.00675,860.0,43.24667654838039,1
25.346972,92.008278,996.0,40.70850426789114,1
25.347353,92.010558,1095.0,27.432940772267944,1
25.347444,92.007917,1008.0,37.00513608621634,1
25.34815,91.892506,1522.0,26.20460176321736,1
25.348394,91.762714,1547.0,20.07880037349212,1
25.349742,91.893423,1550.0,28.553305000609424,1
25.350166,91.972582,1071.0,26.539566558618308,1
25.35093,92.51236,1177.0,7.416536974278209,1
25.351304,91.89353,1563.0,14.273571375658683,1
25.352431,92.513478,1153.0,13.515781057664528,1
25.353486,91.765544,1603.0,37.16592466590954,1
25.354239,92.572861,994.0,11.386165083355712,1
25.354644,91.973237,1184.0,31.44430728239367,1
25.35465,92.5735,1001.0,12.364552990274646,1
25.35525,91.767889,1623.0,36.59594159662962,1
25.356361,92.004972,905.0,30.77741947322608,1
25.356461,92.006278,919.0,36.05502968442895,1
25.356475,91.225489,1030.0,25.34952033151192,1
25.357472,91.229167,1087.0,21.971970836813973,1
25.358972,92.003131,973.0,35.339242872470656,1
25.358977,91.973477,1182.0,28.222814437179903,1
25.359281,91.035939,535.0,4.763641690726178,1
25.359306,91.885111,1472.0,35.264389682754654,1
25.359331,91.974469,1167.0,32.06706985148497,1
25.359611,91.889417,1560.0,27.33604368814356,1
25.359922,91.882943,1518.0,36.25383773744479,1
25.359923,91.883122,1518.0,36.25383773744479,1
25.359985,91.882639,1518.0,41.98721249581666,1
25.360004,91.8838,1522.0,33.44025753518539,1
25.360132,91.882043,1511.0,27.613098503754813,1
25.360351,91.974979,1193.0,24.591248866909307,1
25.361056,91.034889,536.0,17.387333467314576,1
25.362972,91.976278,1192.0,25.915703593185818,1
25.363156,92.618839,1069.0,9.508656426564368,1
25.364889,91.881,1446.0,41.90884788180327,1
25.36565,92.5314,1022.0,12.225122675735754,1
25.36925,91.879611,1354.0,37.84449625941184,1
25.372139,91.879889,1437.0,32.10351627298505,1
25.374072,90.8146,213.0,22.684823831912844,1
25.37539167,92.431275,1112.0,10.43076019506472,1
25.375719,92.610181,1035.0,18.174763056324142,1
25.375806,92.609725,1049.0,9.321835749415005,1
25.375917,91.876,1492.0,26.437229357181263,1
25.376083,91.876944,1421.0,40.70318870066343,1
25.3763,91.874028,1512.0,28.79968165255028,1
25.376992,91.038136,612.0,8.159014354942736,1
25.381107,91.756477,1774.0,26.577778623734844,1
25.382428,91.874568,1514.0,27.226347381898258,1
25.382563,91.757675,1760.0,33.69006752597979,1
25.382694,91.877528,1381.0,40.14006614878386,1
25.382898,91.757906,1775.0,27.029504599267472,1
25.383298,91.87473,1525.0,29.54940859650111,1
25.385535,91.988473,1362.0,17.5484006137923,1
25.386191,91.874586,1520.0,26.56505117707799,1
25.386583,91.874694,1527.0,31.002719133873985,1
25.38707,91.988294,1360.0,29.421439641486938,1
25.387781,91.877117,1450.0,29.421439641486938,1
25.387912,91.762233,1768.0,29.260073022738787,1
25.38803,91.46977,1529.0,6.379370208442804,1
25.388039,91.8773,1458.0,34.46474362464782,1
25.389028,91.874917,1409.0,41.90884788180327,1
25.390145,91.87196,1569.0,26.67924362098057,1
25.390444,91.883806,1251.0,31.58578773967389,1
25.390714,91.764766,1763.0,29.24925904290538,1
25.391265,91.884164,1268.0,20.80971857959822,1
25.391723,91.871851,1585.0,27.32389130134654,1
25.391944,91.875028,1405.0,44.2360201883268,1
25.393914,91.872066,1588.0,26.113233272206745,1
25.394983,91.872484,1592.0,36.83590849508688,1
25.397287,91.872324,1574.0,17.775317038209,1
25.397722,91.769417,1800.0,11.648634944412734,1
25.398345,91.769704,1804.0,8.735690934280582,1
25.39897,91.993367,1422.0,38.81672017857869,1
25.400194,92.015731,1221.0,50.19714643182018,1
25.40023,91.5159,1592.0,19.12710170142385,1
25.4013,91.45855,1563.0,24.862123938667224,1
25.40547,91.53712,1461.0,17.66231893216494,1
25.407917,91.998889,1522.0,8.530765609948133,1
25.408236,91.778704,1833.0,22.61986494804043,1
25.413306,91.871139,1650.0,46.12050877888997,1
25.416456,90.802981,135.0,8.935631425418535,1
25.42142,92.28894,1331.0,10.046788047511114,1
25.422194,91.869222,1671.0,32.401162502089626,1
25.423674,91.721317,1693.0,27.017123217850244,1
25.423839,91.862729,1749.0,28.485468456722128,1
25.425,91.405,1563.0,18.520635899770767,1
25.425944,91.866,1576.0,28.553305000609424,1
25.426194,92.180472,1360.0,22.765646640754472,1
25.426306,92.181278,1359.0,21.135527342306386,1
25.430111,92.182167,1302.0,17.01197993242201,1
25.430167,91.866528,1604.0,29.54940859650112,1
25.434972,92.18425,1274.0,26.96750407359889,1
25.435167,92.185006,1259.0,14.03624346792648,1
25.43561,91.862056,1635.0,20.607120971804857,1
25.436306,91.050361,621.0,10.046788047511114,1
25.436706,91.051053,633.0,4.857533338413092,1
25.436875,91.06105,685.0,18.130932944052347,1
25.437036,91.857168,1810.0,26.880307851328983,1
25.438495,91.862917,1668.0,43.18820521020111,1
25.439833,92.181333,1294.0,28.49679392207442,1
25.439889,92.181083,1309.0,23.19506859014077,1
25.440153,90.881372,538.0,31.311156133255537,1
25.44465,91.34622,1471.0,15.179705807856672,1
25.446933,91.742919,1746.0,28.91046765839842,1
25.44889,92.19417,1331.0,23.81059263950923,1
25.449349,91.817118,1793.0,14.15548761586253,1
25.450464,92.095806,1078.0,15.609525869125669,1
25.450628,91.817767,1788.0,17.93200256558677,1
25.452164,91.819054,1773.0,15.179705807856672,1
25.455639,91.082944,725.0,21.260377126997216,1
25.455817,91.086289,704.0,11.795709540896548,1
25.461894,91.830791,1732.0,17.224372940700082,1
25.462319,91.096836,876.0,24.904481044556743,1
25.463778,92.04425,1465.0,12.604382648379184,1
25.479069,90.807167,324.0,18.87922133905067,1
25.484178,92.510928,1120.0,6.91817481667161,1
25.489833,92.069033,1252.0,17.224372940700082,1
25.490472,92.069472,1230.0,22.29097037475897,1
25.490475,92.069278,1225.0,20.097992628721148,1
25.490961,92.070397,1233.0,16.601549599020238,1
25.49137,91.821688,1713.0,23.75010057347409,1
25.49151667,91.77329444,1802.0,16.453666886955713,1
25.496081,91.117675,981.0,19.51118046928032,1
25.496367,91.163575,1187.0,14.592550602033429,1
25.496861,91.198556,1289.0,29.260073022738787,1
25.49736111,91.77902778,1802.0,3.4389123953782974,1
25.49833333,91.73361111,1733.0,13.421509132977462,1
25.5,90.21,206.0,9.321835749415005,1
25.5,90.22,407.0,12.364552990274646,1
25.5014,90.68972,251.0,3.016961309815993,1
25.50335,91.28335,1414.0,21.18915910142139,1
25.50368056,91.72342222,1748.0,5.550718212127324,1
25.504083,91.723028,1747.0,10.176527410054078,1
25.50667,91.28318,1396.0,20.532771786488425,1
25.507378,91.223883,1363.0,23.567234622032583,1
25.507528,91.224333,1361.0,23.567234622032583,1
25.507586,91.708236,1777.0,14.03624346792648,1
25.50781,90.68,352.0,6.853224835121291,1
25.508,91.225694,1378.0,18.43494882292201,1
25.509233,91.703961,1785.0,9.870926939134982,1
25.509358,91.719631,1743.0,11.648634944412734,1
25.51,90.21,264.0,14.621143938770764,1
25.51028,90.21678,325.0,11.461836902818336,1
25.51046111,91.70312778,1795.0,13.421509132977462,1
25.512611,90.658611,366.0,3.4389123953782974,1
25.519556,91.266444,1333.0,6.721369339369457,1
25.51973,91.28443,1449.0,1.3502244696996155,1
25.520356,91.537764,1593.0,23.021526638116164,1
25.5208,91.25985,1358.0,19.74869565807571,1
25.522717,91.448328,1528.0,14.959246786437893,1
25.522768,91.892701,1837.0,17.083143246452856,1
25.523,91.521389,1586.0,13.824682316158707,1
25.523083,91.268972,1352.0,18.96231828867539,1
25.524931,91.514383,1596.0,24.591248866909307,1
25.525533,91.467683,1692.0,23.4904160686416,1
25.527489,92.415139,1248.0,19.451200005616776,1
25.5275,91.918861,1775.0,14.763132623631552,1
25.527781,91.263214,1339.0,8.049466975528398,1
25.528308,91.395711,1539.0,16.228736705934203,1
25.529056,91.923722,1748.0,12.364552990274646,1
25.529408,92.455339,1178.0,7.2338446967252255,1
25.53,89.98,69.0,7.416536974278209,1
25.533183,91.205647,1350.0,16.72355800648402,1
25.534486,91.205492,1359.0,26.56505117707799,1
25.53458,92.11539,1238.0,10.046788047511114,1
25.536889,91.206556,1337.0,26.360054096082703,1
25.53725,91.206972,1333.0,21.04572088407583,1
25.537344,91.207542,1333.0,29.58124669955053,1
25.537636,91.208528,1333.0,27.17735741799749,1
25.537972,91.602361,1626.0,23.069045509039658,1
25.54231,92.1,1336.0,17.083143246452856,1
25.54261,92.10867,1138.0,14.763132623631552,1
25.54261,92.09842,1318.0,10.759583898850556,1
25.54264,92.10214,1332.0,6.853224835121291,1
25.542744,91.662067,1762.0,21.04572088407583,1
25.54328,92.10478,1272.0,28.665750219765908,1
25.544028,91.215472,1364.0,11.309932474020217,1
25.544889,91.263722,1363.0,20.001783914715944,1
25.544906,91.268575,1379.0,28.280269845499703,1
25.544917,91.270722,1393.0,19.47122063449069,1
25.544936,91.267672,1369.0,22.07341542334565,1
25.545061,91.269778,1386.0,25.688903331931808,1
25.545206,91.276144,1406.0,20.973493421320807,1
25.545642,91.325403,1507.0,17.66231893216494,1
25.545722,91.520556,1674.0,0.9548412538721888,1
25.545939,91.284283,1425.0,26.113233272206745,1
25.546456,91.235733,1329.0,20.80971857959822,1
25.546553,91.235222,1324.0,25.376933525152303,1
25.547867,91.292589,1485.0,12.260147486012336,1
25.548089,91.647706,1717.0,4.262693045214654,1
25.548306,91.61775,1637.0,23.069045509039658,1
25.549139,91.244417,1348.0,16.2287367059342,1
25.549333,91.246583,1337.0,25.15631913369421,1
25.549639,91.247472,1337.0,21.419418908984124,1
25.549667,91.242444,1350.0,16.723558006484023,1
25.549789,91.645033,1699.0,18.520635899770767,1
25.549861,91.295706,1483.0,11.038532615965034,1
25.549961,91.341175,1564.0,19.31028740874557,1
25.55,90.33,744.0,3.016961309815993,1
25.550122,91.250286,1336.0,22.29097037475897,1
25.5502,91.618106,1660.0,15.92277945817654,1
25.550608,91.232894,1331.0,23.397741000263863,1
25.551225,91.232636,1333.0,21.680889149080844,1
25.55125,91.297056,1477.0,8.935631425418535,1
25.551667,91.2325,1318.0,19.12710170142385,1
25.551667,92.331806,1192.0,26.767512858834905,1
25.552647,91.237072,1356.0,3.931095784160226,1
25.552992,90.814503,503.0,24.242444512172103,1
25.553522,90.815225,485.0,21.260377126997213,1
25.553794,91.231139,1304.0,18.96231828867539,1
25.555256,91.234944,1338.0,14.066164922222868,1
25.557833,90.818103,514.0,12.04828213833979,1
25.558058,90.809919,405.0,28.280269845499703,1
25.558442,91.228547,1302.0,15.042369244334244,1
25.558489,91.230911,1315.0,22.373844274024943,1
25.559222,91.229639,1313.0,23.628423517864423,1
25.559778,92.226278,1279.0,14.15548761586253,1
25.56,90.34,745.0,15.042369244334246,1
25.56,90.37,678.0,17.66231893216494,1
25.560028,90.833917,576.0,15.042369244334246,1
25.560667,91.228028,1307.0,27.505240762859906,1
25.560931,91.227694,1308.0,27.62503917921715,1
25.561281,92.330142,1064.0,28.49679392207442,1
25.563239,91.225711,1326.0,22.86208914423492,1
25.563472,92.329689,1032.0,28.79968165255028,1
25.565333,91.225667,1325.0,19.787913812706314,1
25.565489,91.220686,1341.0,8.735690934280582,1
25.565569,90.808153,413.0,6.091478002079769,1
25.56667,91.90194,1545.0,3.016961309815993,1
25.568056,91.737944,1710.0,10.759583898850556,1
25.568106,91.737919,1710.0,10.759583898850556,1
25.568837,91.833286,1469.0,21.95499883223757,1
25.569222,91.217222,1293.0,17.66231893216494,1
25.569278,92.2025,1249.0,28.11888767128317,1
25.569333,92.202139,1233.0,21.04572088407583,1
25.569778,91.21575,1282.0,10.555380466061171,1
25.57,89.98,53.0,9.870926939134982,1
25.570361,91.215056,1274.0,8.049466975528398,1
25.571,92.55128,836.0,16.428860704621638,1
25.571256,91.825464,1277.0,25.8493248967401,1
25.571299,91.833183,1442.0,17.775317038209,1
25.571555,91.826228,1281.0,33.3982497427651,1
25.571747,91.827526,1305.0,29.421439641486938,1
25.572312,91.828292,1326.0,40.05711897530876,1
25.572492,91.209156,1263.0,16.723558006484023,1
25.57255,91.828833,1326.0,41.77567556138229,1
25.573653,91.831023,1357.0,33.993006686150665,1
25.57425,91.214472,1247.0,15.06995574963759,1
25.57428,91.831851,1362.0,40.14558013326291,1
25.576806,92.242444,1190.0,15.042369244334246,1
25.576847,91.753423,1706.0,20.80971857959822,1
25.577212,91.75219,1674.0,24.591248866909307,1
25.578206,92.266856,1250.0,11.499465999742789,1
25.57822,91.86545,1459.0,8.735690934280582,1
25.58,89.99,43.0,6.0172848640320336,1
25.580703,91.237361,1350.0,13.262676008304846,1
25.581572,91.181611,1232.0,20.250651404968387,1
25.581822,91.189944,1249.0,17.29444852858009,1
25.581829,91.765659,1694.0,21.47206914335925,1
25.581983,91.176972,1251.0,25.80936745770508,1
25.582061,91.185611,1224.0,15.179705807856672,1
25.582836,91.183972,1228.0,18.87922133905067,1
25.583236,91.237317,1318.0,17.775317038209,1
25.585389,91.1765,1211.0,7.653048720543413,1
25.585875,91.777328,1692.0,20.001783914715944,1
25.587111,91.498556,1567.0,17.5484006137923,1
25.59578,91.917379,1506.0,12.04828213833979,1
25.597614,91.153233,1143.0,10.046788047511114,1
25.598908,91.175628,1098.0,11.348119585994183,1
25.599096,91.859289,1279.0,19.31028740874557,1
25.599575,91.1782,1133.0,17.66231893216494,1
25.599762,91.860814,1298.0,17.01197993242201,1
25.599815,91.860028,1292.0,24.46133251877165,1
25.599817,91.176394,1096.0,14.24415761739711,1
25.6,90.03,75.0,7.653048720543413,1
25.6,90.29,601.0,20.439317573258247,1
25.600736,91.177453,1079.0,17.29444852858009,1
25.602683,91.180708,1060.0,22.22435314380804,1
25.60339,91.856222,1245.0,30.508958866202807,1
25.606189,91.157706,1170.0,8.735690934280582,1
25.606193,91.856276,1193.0,32.57012547147069,1
25.606969,91.176158,1131.0,20.99158237694124,1
25.607458,91.157039,1184.0,17.752790161946685,1
25.607567,91.174906,1145.0,19.451200005616776,1
25.61,90.29,565.0,9.64622531297678,1
25.61,90.3,692.0,10.999158271052185,1
25.61,90.31,671.0,5.385977098599754,1
25.611361,91.022019,938.0,14.03624346792648,1
25.611931,92.452931,993.0,11.348119585994183,1
25.612528,91.870861,1328.0,22.373844274024943,1
25.612794,91.173697,1157.0,12.772578169490426,1
25.613583,91.871778,1317.0,17.752790161946685,1
25.613917,91.868639,1282.0,30.77741947322608,1
25.614112,91.869632,1291.0,23.75010057347409,1
25.614537,91.87005,1285.0,23.75010057347409,1
25.614657,91.870692,1289.0,26.628589703310887,1
25.614664,91.870266,1282.0,25.526884054256257,1
25.614807,91.871158,1294.0,28.037600489728423,1
25.614912,91.871711,1279.0,33.698329255184774,1
25.615092,91.309872,1423.0,16.601549599020238,1
25.615134,91.872232,1292.0,33.83814426542724,1
25.617787,91.872745,1254.0,25.79602649449995,1
25.618994,91.185681,1159.0,16.051123667414398,1
25.619625,91.616567,1506.0,15.92277945817654,1
25.619861,91.875111,1233.0,29.917093225401345,1
25.62,90.33,681.0,4.763641690726178,1
25.62,91.88272222,1266.0,11.461836902818336,1
25.624778,91.16775,1239.0,13.16632060042364,1
25.6251,91.9118,1355.0,6.721369339369457,1
25.625142,90.791675,441.0,7.653048720543413,1
25.625331,91.182614,1176.0,24.634322367669885,1
25.626417,91.887028,1261.0,10.759583898850556,1
25.626767,91.165211,1256.0,23.674161365449702,1
25.626794,91.829725,1443.0,21.260377126997213,1
25.627946,91.876487,1164.0,23.132182561931256,1
25.628361,91.037139,929.0,16.72355800648402,1
25.628758,91.164169,1251.0,18.130932944052347,1
25.629003,91.037664,938.0,26.334247846853145,1
25.629683,91.163172,1239.0,15.06995574963759,1
25.63,90.33,650.0,6.091478002079769,1
25.630652,91.87886,1148.0,23.19506859014077,1
25.632286,91.162786,1257.0,17.775317038209,1
25.635556,90.807778,444.0,11.038532615965034,1
25.636747,91.162711,1267.0,9.508656426564368,1
25.636913,91.843235,1256.0,22.40687120493745,1
25.637026,91.844464,1273.0,24.904481044556743,1
25.637189,91.93345,1324.0,26.96750407359889,1
25.637274,91.844234,1251.0,31.6607510966366,1
25.637365,91.932235,1299.0,29.665849859262984,1
25.637779,91.932565,1293.0,26.20460176321736,1
25.639417,91.044806,926.0,11.976725812374069,1
25.640264,91.848588,1203.0,33.89536963300801,1
25.641388,91.854928,1154.0,33.2376314445189,1
25.64213,91.851852,1104.0,22.22435314380804,1
25.642198,91.851055,1109.0,26.56505117707799,1
25.643494,91.159222,1214.0,13.262676008304846,1
25.64366,91.899342,1060.0,21.938008256074177,1
25.644222,91.158528,1205.0,15.99993592924168,1
25.644833,91.134778,1218.0,14.959246786437893,1
25.644944,91.158153,1201.0,13.421509132977462,1
25.64575,92.071167,859.0,15.845167180271268,1
25.6466,91.157592,1197.0,24.16881343581011,1
25.647514,91.055144,975.0,24.46133251877165,1
25.64906111,91.89733611,1096.0,21.04572088407583,1
25.64908889,91.899,1091.0,25.8493248967401,1
25.649856,91.154383,1161.0,7.825525624597575,1
25.65,90.38,500.0,6.0172848640320336,1
25.65060556,91.89945278,1111.0,15.99993592924168,1
25.656408,91.900528,947.0,16.723558006484023,1
25.657083,91.147397,1160.0,6.853224835121291,1
25.65835,91.177014,1156.0,14.959246786437893,1
25.660275,91.144308,1177.0,9.321835749415005,1
25.660825,91.143689,1162.0,12.260147486012336,1
25.663303,91.1347,1128.0,25.91570359318582,1
25.663444,91.915944,948.0,16.453666886955713,1
25.664111,91.089556,914.0,26.56505117707799,1
25.6655,91.090556,936.0,15.042369244334244,1
25.666028,91.091167,946.0,21.611596098722195,1
25.66675,91.121472,1050.0,9.73677691573277,1
25.667072,91.091972,969.0,20.307500221928045,1
25.667417,91.092333,959.0,19.31028740874557,1
25.667472,91.066778,1010.0,28.82189836411544,1
25.667597,91.063169,983.0,18.305448954250743,1
25.667744,91.597819,1280.0,11.499465999742789,1
25.668317,91.114858,1019.0,12.604382648379184,1
25.668469,91.975083,1020.0,30.41849461159642,1
25.669678,91.102908,1032.0,27.372447043216635,1
25.66975,91.100222,1029.0,31.06099134268408,1
25.670083,91.094806,986.0,26.20460176321736,1
25.670639,91.09525,1004.0,22.09025870405004,1
25.671125,91.178883,1101.0,15.36952380130432,1
25.6715,91.095233,989.0,18.64821573021375,1
25.671583,91.040889,959.0,11.386165083355712,1
25.671944,91.096139,998.0,20.155422119735228,1
25.672167,91.066028,971.0,14.763132623631552,1
25.672917,91.06475,990.0,9.321835749415005,1
25.674,92.157667,807.0,6.721369339369457,1
25.676,92.157917,838.0,15.179705807856672,1
25.678306,91.07975,988.0,11.348119585994183,1
25.68625,91.118358,1057.0,21.18915910142139,1
25.687056,91.6485,1139.0,25.526884054256257,1
25.687083,91.650858,1111.0,22.668609279892426,1
25.687314,91.655378,1075.0,28.002640063185417,1
25.687431,91.648322,1133.0,31.01244544880732,1
25.687442,91.656183,1045.0,21.04572088407583,1
25.687856,91.647944,1142.0,36.42929126949838,1
25.688011,91.658069,1032.0,26.56505117707799,1
25.690833,91.056556,923.0,13.03657849691309,1
25.691444,91.057,927.0,11.348119585994183,1
25.691453,91.645731,1273.0,36.93089662022377,1
25.692933,91.647703,1196.0,28.82189836411544,1
25.692947,91.648044,1179.0,23.444146119861458,1
25.693222,91.0555,926.0,17.387333467314576,1
25.69483,91.11836,1095.0,14.621143938770764,1
25.696489,91.644528,1244.0,26.93019100092878,1
25.696556,92.109694,839.0,5.788832299437198,1
