latitude,longitude,event_date,rainfall_mm_day,elevation_m,slope_degrees,soil_wetness_gwet_top,soil_moisture_source
25.342432,90.185427,2024-09-24,9.079999923706056,104.0,19.333025419312577,0.86,NASA_POWER_MERRA2
24.23566,92.380367,2024-05-28,46.16999816894531,85.0,16.506228230622458,0.95,NASA_POWER_MERRA2
26.17852,92.264382,2014-09-23,4.610000133514404,58.0,2.3859440303888126,0.95,NASA_POWER_MERRA2
27.444556,92.306572,2016-05-22,19.849998474121094,1908.0,28.82883496386852,0.75,NASA_POWER_MERRA2
25.23201,93.794189,2025-05-31,102.61000061035156,1650.0,8.716696336468738,0.93,NASA_POWER_MERRA2
27.471051,93.877703,2024-07-02,14.709999084472656,1932.0,18.71421868208481,0.94,NASA_POWER_MERRA2
26.51005,90.711523,2024-05-28,36.719993591308594,50.0,1.96786377642228,0.8,NASA_POWER_MERRA2
27.938918,93.493594,2023-07-23,48.72499465942383,1772.0,42.6524673060968,0.9,NASA_POWER_MERRA2
27.77968,92.907967,2021-05-18,1.404999852180481,1768.0,39.202986732656605,0.68,NASA_POWER_MERRA2
27.468729,94.776644,2007-08-28,8.1899995803833,99.0,0.0,0.91,NASA_POWER_MERRA2
27.835833,92.171957,2018-06-04,5.089999675750732,5234.0,13.089463376910484,0.6,NASA_POWER_MERRA2
25.21527,94.548022,2024-05-28,55.04499816894531,1757.0,21.880527338520384,0.92,NASA_POWER_MERRA2
27.332412,94.246435,2022-04-05,18.624998092651367,93.0,1.2171181316034885,0.81,NASA_POWER_MERRA2
26.593225,93.016301,2025-07-05,44.80999374389648,75.0,1.6876048941769748,0.9,NASA_POWER_MERRA2
28.63684,95.757318,2024-05-28,40.40999984741211,1896.0,37.038767555809535,0.77,NASA_POWER_MERRA2
27.511516,95.418466,2025-06-01,6.579999923706055,128.0,3.109633021988153,0.93,NASA_POWER_MERRA2
27.574938,88.45319,2024-09-12,1.3350000381469729,2377.0,32.29917098048793,0.91,NASA_POWER_MERRA2
28.164993,94.222641,2024-09-24,27.95000267028809,1516.0,37.2804982310016,0.85,NASA_POWER_MERRA2
24.975942,93.967472,2024-09-28,0.2649999856948852,1135.0,38.232511808357785,0.85,NASA_POWER_MERRA2
27.903802,94.117542,2024-07-02,1.579999923706055,1004.0,20.95991260433892,0.97,NASA_POWER_MERRA2
25.486131,90.993157,2024-10-08,0.5349999666213989,690.0,11.395654497719995,0.96,NASA_POWER_MERRA2
26.124226,90.74645,2025-06-01,14.30000114440918,38.0,2.862405226111748,0.85,NASA_POWER_MERRA2
27.295705,94.757779,2025-05-31,5.534999847412109,100.0,1.6876048941769748,0.9,NASA_POWER_MERRA2
28.444548,94.217648,2024-05-28,13.329996109008787,3621.0,24.007487888376225,0.74,NASA_POWER_MERRA2
26.953303,94.521658,2024-05-28,55.40999603271485,92.0,1.5095270002735288,0.69,NASA_POWER_MERRA2
28.000724,95.48685,2024-05-28,32.48500061035156,146.0,2.263636058426967,0.74,NASA_POWER_MERRA2
24.462635,93.962333,2022-04-04,0.6799999475479126,806.0,12.334204111082284,0.5,NASA_POWER_MERRA2
23.251725,93.31403,2020-06-28,5.949999809265137,1706.0,31.315930062176403,0.77,NASA_POWER_MERRA2
28.632844,93.376661,2024-07-02,0.9900000095367432,3191.0,31.572869057177765,0.86,NASA_POWER_MERRA2
27.452466,92.633654,2025-05-31,22.529998779296875,2058.0,14.938380345292416,0.82,NASA_POWER_MERRA2
27.06713,93.593239,2025-06-01,10.744998931884766,282.0,7.832625705078162,0.84,NASA_POWER_MERRA2
25.627751,89.899632,2024-09-24,9.905000686645508,25.0,0.9548412538721888,0.86,NASA_POWER_MERRA2
23.743382,92.09306,2024-08-19,115.90998840332033,165.0,6.423150913734816,0.98,NASA_POWER_MERRA2
25.732987,91.743047,2025-05-30,105.66500854492188,716.0,9.566235322594842,0.99,NASA_POWER_MERRA2
25.327598,94.285911,2024-05-29,9.799999237060549,1977.0,12.088324264908154,0.82,NASA_POWER_MERRA2
25.673995,90.91739,2024-09-28,1.8550002574920652,552.0,3.3384705437643523,0.94,NASA_POWER_MERRA2
28.292398,93.463044,2024-09-28,1.8449997901916504,4457.0,29.26142427299514,0.84,NASA_POWER_MERRA2
24.552382,93.071837,2024-05-28,102.14500427246094,43.0,2.6350263783644494,0.94,NASA_POWER_MERRA2
26.633966,92.316919,2015-07-08,3.749999523162842,77.0,0.0,0.87,NASA_POWER_MERRA2
28.35222,96.238599,2024-05-28,27.709999084472656,2735.0,37.02868555116056,0.82,NASA_POWER_MERRA2
26.449929,91.94346,2024-09-13,10.40999984741211,62.0,1.2171181316034885,0.79,NASA_POWER_MERRA2
28.062432,93.145169,2023-08-06,14.389999389648438,3203.0,16.067079210634994,0.88,NASA_POWER_MERRA2
26.797918,93.06835,2015-07-11,5.519999504089356,75.0,2.3619913818349927,0.88,NASA_POWER_MERRA2
27.675247,92.322468,2025-06-01,7.824999809265137,4833.0,41.72356692573681,0.81,NASA_POWER_MERRA2
25.034785,92.83195,2024-07-21,23.089998245239254,563.0,27.9105145799446,0.88,NASA_POWER_MERRA2
27.336656,96.221641,2025-06-01,21.92500114440918,322.0,14.549536520794929,0.92,NASA_POWER_MERRA2
25.988461,91.262828,2025-06-01,28.02499771118164,100.0,19.603175151704185,0.84,NASA_POWER_MERRA2
24.13068,91.724546,2024-05-28,29.74499893188477,115.0,3.646970455272818,0.92,NASA_POWER_MERRA2
25.377863,92.837151,2025-06-01,25.354999542236328,673.0,2.8821812090202448,0.91,NASA_POWER_MERRA2
23.134345,91.740022,2024-09-24,22.435001373291016,95.0,8.280429976643653,0.95,NASA_POWER_MERRA2
24.781976,92.415929,2007-09-12,35.43499755859375,17.0,1.012750369636371,0.97,NASA_POWER_MERRA2
27.658158,92.58408,2025-05-31,6.524999618530273,2828.0,39.24978392744962,0.82,NASA_POWER_MERRA2
23.393984,92.451108,2025-05-30,109.52497863769533,282.0,13.378045743109908,0.92,NASA_POWER_MERRA2
25.627193,94.896923,2024-05-28,83.21998596191406,2317.0,30.999070289500416,0.87,NASA_POWER_MERRA2
28.01703,96.326211,2021-08-25,27.59999656677246,622.0,30.378128880975517,0.98,NASA_POWER_MERRA2
26.167137,91.650232,2007-08-18,3.364999771118164,46.0,2.160788974078258,0.86,NASA_POWER_MERRA2
26.799564,92.546564,2007-08-28,7.529999732971191,89.0,1.391763426244203,0.86,NASA_POWER_MERRA2
28.105862,95.716989,2024-05-28,24.709999084472656,190.0,5.601182019805608,0.74,NASA_POWER_MERRA2
25.877894,91.776157,2025-05-30,103.37001037597656,360.0,11.91371945044716,0.94,NASA_POWER_MERRA2
28.827286,94.476174,2024-05-28,8.704998970031738,3417.0,30.16073854963253,0.69,NASA_POWER_MERRA2
25.781353,92.380785,2025-06-01,20.13499641418457,798.0,26.47888107199723,0.85,NASA_POWER_MERRA2
22.632013,93.060773,2025-06-01,104.97000122070312,1228.0,31.671265565493904,0.95,NASA_POWER_MERRA2
27.696096,92.479288,2024-07-09,8.88499927520752,3924.0,37.114180275811215,0.9,NASA_POWER_MERRA2
25.816651,91.574376,2024-05-28,50.25999450683594,331.0,14.549536520794929,0.9,NASA_POWER_MERRA2
23.660372,92.744761,2025-05-30,122.24998474121094,435.0,39.47664823524418,0.92,NASA_POWER_MERRA2
27.710461,96.279821,2024-05-28,32.400001525878906,342.0,3.1996013002506887,0.72,NASA_POWER_MERRA2
26.158673,93.823282,2024-07-09,1.8849997520446775,127.0,2.4563945664087456,0.8,NASA_POWER_MERRA2
28.512848,95.419564,2007-08-24,6.80000114440918,2296.0,40.021036288278026,0.85,NASA_POWER_MERRA2
24.797217,92.555395,2016-08-31,19.965002059936523,28.0,8.049466975528398,0.99,NASA_POWER_MERRA2
27.065834,94.741785,2007-08-18,8.499999046325684,96.0,2.7199233149201807,0.86,NASA_POWER_MERRA2
28.583527,94.290406,2025-06-02,4.699999809265137,3298.0,35.64440484098135,0.89,NASA_POWER_MERRA2
25.096099,93.046007,2022-11-12,0.0,1621.0,15.46672895722096,0.77,NASA_POWER_MERRA2
27.692383,94.293935,2025-07-19,44.8499870300293,449.0,29.076632747398463,0.91,NASA_POWER_MERRA2
28.769193,94.738712,2024-05-28,14.369998931884766,1441.0,39.2410201441145,0.67,NASA_POWER_MERRA2
24.144548,92.058667,2023-08-02,12.170000076293944,99.0,15.543304781484048,0.83,NASA_POWER_MERRA2
27.289121,94.133275,2012-06-26,16.760000228881836,93.0,1.9091524329963765,0.92,NASA_POWER_MERRA2
25.538395,92.383335,2013-08-06,7.805000305175781,1199.0,11.471257006629076,0.94,NASA_POWER_MERRA2
27.648854,88.809522,2024-05-28,0.0,4944.0,17.687823087123586,0.68,NASA_POWER_MERRA2
25.640692,92.153984,2009-07-10,0.0,976.0,9.136946117762886,0.92,NASA_POWER_MERRA2
27.63905,93.567677,2025-07-07,3.8449997901916495,1744.0,24.513786157374398,0.94,NASA_POWER_MERRA2
28.551365,93.857669,2024-05-28,4.274999618530273,3247.0,5.051152528017926,0.74,NASA_POWER_MERRA2
26.490174,91.746359,2025-06-02,11.669999122619627,64.0,3.471741285563965,0.77,NASA_POWER_MERRA2
28.299176,93.846093,2025-05-31,1.3849999904632568,1462.0,40.54352934976556,0.86,NASA_POWER_MERRA2
28.043075,95.577657,2024-08-13,0.0,166.0,2.433138796850444,0.95,NASA_POWER_MERRA2
26.114717,90.327842,2022-05-16,87.93499755859375,27.0,0.0,0.85,NASA_POWER_MERRA2
28.515464,95.771504,2025-05-30,241.25997924804688,829.0,18.174763056324142,0.86,NASA_POWER_MERRA2
25.56278,93.61817,2025-06-01,26.51000213623047,502.0,19.078375781087,0.87,NASA_POWER_MERRA2
26.238074,91.162072,2025-05-31,23.759998321533203,40.0,3.3214321859461395,0.86,NASA_POWER_MERRA2
26.780161,91.78666,2024-07-02,4.189999580383301,149.0,2.1342998941463125,0.85,NASA_POWER_MERRA2
23.621995,92.403957,2024-09-28,0.0,619.0,7.187414250982758,0.93,NASA_POWER_MERRA2
25.700368,92.081734,2024-05-28,54.05499267578125,972.0,21.76062380611809,0.99,NASA_POWER_MERRA2
24.302405,93.629463,2024-05-28,117.15998840332033,1127.0,37.6727100898003,0.91,NASA_POWER_MERRA2
24.976539,94.560183,2025-05-31,34.195003509521484,910.0,28.7829994896477,0.89,NASA_POWER_MERRA2
29.067624,95.471582,2024-07-02,1.3850001096725464,2987.0,19.78056829771728,0.97,NASA_POWER_MERRA2
28.702367,94.855546,2024-05-28,15.52500057220459,1669.0,32.42460957107069,0.72,NASA_POWER_MERRA2
24.417833,93.842325,2024-07-02,55.90499877929688,771.0,2.3619913818349927,0.95,NASA_POWER_MERRA2
27.615179,95.447833,2025-05-31,14.80500030517578,129.0,3.109633021988153,0.89,NASA_POWER_MERRA2
27.574486,92.588382,2025-05-31,11.889999389648438,2587.0,23.691279259823578,0.82,NASA_POWER_MERRA2
26.023681,91.843996,2007-09-08,100.67001342773438,112.0,18.009697068630487,0.97,NASA_POWER_MERRA2
28.219859,93.817879,2021-06-08,36.11000061035156,2047.0,10.046788047511114,0.88,NASA_POWER_MERRA2
29.009012,96.376559,2024-10-22,1.8949999809265137,4810.0,15.951766186006653,0.87,NASA_POWER_MERRA2
25.635778,94.46797,2024-09-20,0.2750000059604645,911.0,27.68609956643004,0.89,NASA_POWER_MERRA2
28.928181,96.353665,2022-06-17,11.129999160766602,4456.0,25.65191625517833,0.94,NASA_POWER_MERRA2
27.751825,92.978102,2024-05-28,18.150001525878903,1768.0,34.8358170000044,0.74,NASA_POWER_MERRA2
26.545485,93.608048,2022-05-13,26.56999969482422,382.0,17.183330483447964,0.74,NASA_POWER_MERRA2
22.226135,92.591858,2020-05-26,0.2299999892711639,182.0,14.073633716023297,0.77,NASA_POWER_MERRA2
28.211697,95.570037,2021-06-05,9.6850004196167,323.0,0.7548944975654582,0.84,NASA_POWER_MERRA2
26.708592,92.5347,2025-05-28,25.56999969482422,81.0,1.7210061534334908,0.6,NASA_POWER_MERRA2
28.86559,94.86398,2025-05-31,1.4800000190734863,1824.0,31.86169841848211,0.84,NASA_POWER_MERRA2
25.1966,92.075458,2025-06-01,56.54499816894531,358.0,51.76309285548541,0.99,NASA_POWER_MERRA2
27.702312,88.291584,2020-05-26,0.6299999356269836,4319.0,38.23017451346176,0.81,NASA_POWER_MERRA2
22.40462,92.975828,2025-05-31,12.329999923706056,624.0,36.37422987373354,0.93,NASA_POWER_MERRA2
26.424686,92.328392,2025-05-31,5.295000076293945,58.0,0.9548412538721888,0.83,NASA_POWER_MERRA2
28.389729,93.306842,2024-07-02,1.0549999475479126,3391.0,19.109168969144932,0.86,NASA_POWER_MERRA2
27.559692,96.215738,2017-06-13,17.125,531.0,15.81919394750014,0.84,NASA_POWER_MERRA2
26.477244,93.097418,2024-09-25,27.37499618530273,169.0,19.451200005616776,0.77,NASA_POWER_MERRA2
26.855514,94.047786,2022-06-17,32.93000030517578,83.0,0.3376147110174216,0.91,NASA_POWER_MERRA2
28.374683,94.929102,2007-08-28,0.0,491.0,42.0578793241077,0.87,NASA_POWER_MERRA2
25.563908,91.960559,2024-09-25,47.03000259399414,1275.0,5.759620519825523,0.95,NASA_POWER_MERRA2
26.374799,90.084598,2019-06-27,7.710000038146973,43.0,1.6876048941769748,0.84,NASA_POWER_MERRA2
26.336449,90.885854,2024-08-18,4.039999961853027,38.0,0.0,0.81,NASA_POWER_MERRA2
25.963948,93.760434,2014-06-27,0.1400000005960464,139.0,1.012750369636371,0.75,NASA_POWER_MERRA2
25.420931,90.917728,2024-07-02,6.255000114440918,410.0,18.77467605427877,0.99,NASA_POWER_MERRA2
27.938091,96.701944,2025-05-30,100.58499145507812,1134.0,21.568129435647887,0.88,NASA_POWER_MERRA2
27.019652,94.141823,2016-05-22,9.01999855041504,82.0,1.2171181316034885,0.83,NASA_POWER_MERRA2
27.688755,94.851318,2024-05-28,27.39999771118164,118.0,1.9091524329963765,0.7,NASA_POWER_MERRA2
27.612121,96.881264,2018-06-14,18.750001907348636,3427.0,35.7321083760404,0.86,NASA_POWER_MERRA2
28.656388,94.166237,2024-07-02,1.5249998569488523,2829.0,23.015576714911568,0.97,NASA_POWER_MERRA2
27.14032,94.04931,2025-06-03,6.944999694824219,86.0,0.3376147110174216,0.84,NASA_POWER_MERRA2
25.725335,91.476498,2016-05-22,1.0499999523162842,1121.0,17.062425420209564,0.97,NASA_POWER_MERRA2
28.740203,95.348473,2024-05-28,32.125,2665.0,40.91962585655176,0.77,NASA_POWER_MERRA2
27.103396,92.46402,2025-05-31,13.079998016357422,2536.0,34.97102503575276,0.82,NASA_POWER_MERRA2
27.272007,94.507399,2012-06-07,1.475000023841858,92.0,1.2171181316034885,0.78,NASA_POWER_MERRA2
28.785082,94.67582,2024-05-28,12.434998512268066,2558.0,34.369895822693806,0.69,NASA_POWER_MERRA2
27.737955,94.13475,2025-05-30,192.91500854492188,845.0,43.24667654838039,0.92,NASA_POWER_MERRA2
28.266034,95.519185,2025-05-30,137.79498291015625,1092.0,19.689673297252916,0.86,NASA_POWER_MERRA2
23.685581,93.066112,2024-05-30,0.3649999797344208,600.0,33.61137246719596,0.83,NASA_POWER_MERRA2
27.285819,96.335769,2024-05-28,74.01500701904297,1322.0,8.697657668757381,0.72,NASA_POWER_MERRA2
26.168839,93.302247,2024-08-13,0.0,532.0,9.421579043017086,0.75,NASA_POWER_MERRA2
25.576321,94.229868,2024-07-17,11.235000610351562,1597.0,23.691279259823578,0.86,NASA_POWER_MERRA2
26.029844,93.200667,2025-06-02,8.09999942779541,110.0,1.96786377642228,0.8,NASA_POWER_MERRA2
24.086218,93.444897,2024-11-28,1.8949999809265137,1649.0,14.24415761739711,0.64,NASA_POWER_MERRA2
25.206078,91.733167,2024-09-25,28.45499610900879,529.0,14.948817884559377,0.95,NASA_POWER_MERRA2
26.775941,93.763472,2024-05-28,59.76000213623047,82.0,5.808222980428714,0.73,NASA_POWER_MERRA2
26.660705,92.771489,2025-05-31,16.160001754760742,76.0,1.6876048941769748,0.83,NASA_POWER_MERRA2
28.488966,95.454173,2024-06-28,150.47003173828125,2213.0,29.60508511636777,0.97,NASA_POWER_MERRA2
28.741995,94.544263,2016-05-22,10.835000038146973,3024.0,29.207287929987988,0.84,NASA_POWER_MERRA2
24.457617,92.872642,2024-05-28,111.69499206542967,107.0,2.8821812090202448,0.94,NASA_POWER_MERRA2
27.921343,95.536378,2024-06-01,15.770000457763672,128.0,2.3859440303888126,0.76,NASA_POWER_MERRA2
28.473221,95.065427,2024-09-28,3.639999866485596,1315.0,38.80545680273016,0.87,NASA_POWER_MERRA2
25.704689,94.425276,2024-05-28,82.40999603271484,1646.0,14.084828259712214,0.92,NASA_POWER_MERRA2
27.165872,88.286742,2025-05-31,12.535001754760742,716.0,40.47960177649056,0.77,NASA_POWER_MERRA2
27.34997,88.590641,2024-05-28,1.5799996852874756,1462.0,28.41308537579142,0.68,NASA_POWER_MERRA2
24.826581,92.529792,2025-06-01,50.67499542236328,18.0,1.012750369636371,0.99,NASA_POWER_MERRA2
26.691345,93.60093,2025-05-30,89.98499298095703,79.0,7.2338446967252255,0.88,NASA_POWER_MERRA2
26.663766,94.005375,2020-06-02,14.604998588562012,88.0,2.3619913818349927,0.81,NASA_POWER_MERRA2
25.800568,91.380813,2016-04-22,0.0,123.0,9.920728647509224,0.78,NASA_POWER_MERRA2
23.058439,92.502148,2025-06-06,0.0,141.0,27.909048110686054,0.92,NASA_POWER_MERRA2
25.390312,93.090364,2025-05-30,58.274993896484375,285.0,21.611596098722195,0.92,NASA_POWER_MERRA2
28.391682,95.593468,2024-05-28,42.65000534057617,1553.0,20.99158237694124,0.77,NASA_POWER_MERRA2
29.165919,96.146684,2022-06-16,17.625,2671.0,14.920965202252992,0.93,NASA_POWER_MERRA2
24.198913,91.92819,2017-10-29,6.4850006103515625,115.0,4.289153328819018,0.92,NASA_POWER_MERRA2
23.769983,92.192051,2025-05-31,73.57499694824219,185.0,15.81919394750014,0.95,NASA_POWER_MERRA2
26.25014,92.764196,2025-05-30,89.92498779296875,71.0,3.109633021988153,0.89,NASA_POWER_MERRA2
28.138771,96.509266,2024-05-28,28.270002365112305,1551.0,13.492284115412623,0.77,NASA_POWER_MERRA2
25.370508,91.415007,2024-09-03,0.6449999809265137,1483.0,4.380487094158032,0.95,NASA_POWER_MERRA2
27.351122,94.102577,2016-05-18,8.800000190734863,113.0,2.052775101535614,0.86,NASA_POWER_MERRA2
24.002779,91.819074,2024-05-28,27.480003356933597,76.0,1.817522018719848,0.92,NASA_POWER_MERRA2
26.125124,91.475235,2024-05-28,17.76500129699707,44.0,0.0,0.86,NASA_POWER_MERRA2
25.591749,94.341617,2017-05-20,2.825000047683716,1444.0,46.33305128663952,0.79,NASA_POWER_MERRA2
28.143727,94.378358,2024-05-28,27.68000030517578,1955.0,33.239755086314034,0.73,NASA_POWER_MERRA2
28.246373,94.322854,2023-10-04,5.294999599456787,1765.0,29.788022541457384,0.88,NASA_POWER_MERRA2
27.801794,95.546481,2025-05-13,11.020000457763672,128.0,2.698950908923438,0.82,NASA_POWER_MERRA2
27.758677,95.910432,2019-05-09,16.654996871948242,143.0,2.160788974078258,0.81,NASA_POWER_MERRA2
26.912195,94.401847,2024-05-28,50.28999710083008,92.0,0.7548944975654582,0.69,NASA_POWER_MERRA2
28.627326,94.016347,2024-07-02,0.5499999523162842,2166.0,28.41308537579142,0.94,NASA_POWER_MERRA2
28.442627,96.278495,2024-05-28,20.63999938964844,2660.0,13.964880910609391,0.82,NASA_POWER_MERRA2
24.523491,92.901356,2025-05-30,33.37000274658203,78.0,6.795864695099743,0.88,NASA_POWER_MERRA2
27.686744,93.630566,2016-05-27,5.2049994468688965,1066.0,19.59573743353876,0.84,NASA_POWER_MERRA2
26.611126,92.54615,2025-05-31,10.925000190734863,62.0,2.052775101535614,0.83,NASA_POWER_MERRA2
27.895152,95.320643,2025-07-07,0.0,138.0,0.9548412538721888,0.87,NASA_POWER_MERRA2
27.209196,88.230893,2012-06-22,17.464998245239258,1488.0,26.72343767680287,0.65,NASA_POWER_MERRA2
23.944949,94.16208,2021-08-27,8.945000648498535,384.0,14.581811078563677,0.6,NASA_POWER_MERRA2
29.017961,95.11037,2008-07-01,4.669999599456787,1863.0,19.30270023544207,0.81,NASA_POWER_MERRA2
26.527488,91.336905,2024-05-28,23.30500030517578,51.0,1.012750369636371,0.77,NASA_POWER_MERRA2
27.424324,92.865851,2025-06-01,26.48499870300293,1269.0,31.88016008342817,0.87,NASA_POWER_MERRA2
25.162048,94.321211,2024-05-28,37.2449951171875,1320.0,23.88588673441924,0.92,NASA_POWER_MERRA2
27.351107,88.836353,2024-09-12,1.225000023841858,3914.0,12.351556609584488,0.91,NASA_POWER_MERRA2
26.92455,94.87133,2023-06-17,9.679998397827148,112.0,2.4563945664087456,0.8,NASA_POWER_MERRA2
28.857383,96.378442,2025-05-30,118.28001403808594,3884.0,35.35790224961882,0.8,NASA_POWER_MERRA2
27.629279,96.733922,2024-07-02,9.129999160766602,3030.0,23.84263602379236,0.94,NASA_POWER_MERRA2
25.043595,93.495135,2025-06-01,51.46499633789063,597.0,12.455100051295563,0.91,NASA_POWER_MERRA2
28.195025,93.994255,2023-07-24,15.714996337890623,1760.0,48.82489240195081,0.9,NASA_POWER_MERRA2
23.807949,91.842547,2025-06-01,33.71999740600586,136.0,9.8764738609297,0.94,NASA_POWER_MERRA2
27.06243,92.268753,2024-08-06,21.42999839782715,2541.0,30.68841605381868,0.89,NASA_POWER_MERRA2
25.808904,92.517166,2025-06-15,15.919999122619627,666.0,20.250651404968387,0.8,NASA_POWER_MERRA2
28.502184,94.515497,2025-07-02,13.619999885559082,1865.0,19.610609129170932,0.9,NASA_POWER_MERRA2
26.9176,94.182155,2016-07-17,3.5199999809265137,84.0,2.1342998941463125,0.9,NASA_POWER_MERRA2
24.852314,92.928778,2024-07-02,27.08500099182129,42.0,16.46605279144296,0.96,NASA_POWER_MERRA2
27.232159,95.837728,2024-09-25,3.6649999618530273,904.0,24.941452625436263,0.94,NASA_POWER_MERRA2
28.033983,97.109912,2014-08-26,5.119999408721924,4143.0,31.74467986659196,0.96,NASA_POWER_MERRA2
28.561728,94.199785,2025-05-29,22.89499855041504,2121.0,24.55166335676786,0.82,NASA_POWER_MERRA2
28.789695,95.320095,2023-10-25,0.0,3335.0,35.13728570708208,0.82,NASA_POWER_MERRA2
25.125625,94.19226,2024-05-28,80.93498992919922,1390.0,24.591248866909307,0.92,NASA_POWER_MERRA2
27.835009,92.944419,2017-06-16,17.774999618530273,3345.0,53.92497969151712,0.75,NASA_POWER_MERRA2
26.375732,92.137523,2023-09-17,0.0,55.0,2.1342998941463125,0.54,NASA_POWER_MERRA2
25.802166,89.926165,2025-06-05,7.299999237060547,29.0,2.160788974078258,0.86,NASA_POWER_MERRA2
24.79299,93.940258,2018-05-18,5.119999885559082,781.0,2.8821812090202448,0.73,NASA_POWER_MERRA2
26.811443,91.660389,2024-05-28,14.100000381469728,211.0,10.160408198552636,0.79,NASA_POWER_MERRA2
23.853922,92.143649,2022-04-04,0.4399999976158142,301.0,22.8781056322946,0.41,NASA_POWER_MERRA2
23.634547,93.116162,2024-05-28,74.84501647949219,735.0,10.779771619960355,0.93,NASA_POWER_MERRA2
24.568936,93.360513,2021-09-18,20.685001373291016,482.0,27.16662136086488,0.81,NASA_POWER_MERRA2
27.491363,95.484331,2025-06-01,5.294999599456787,130.0,2.263636058426967,0.93,NASA_POWER_MERRA2
24.378765,92.743349,2023-06-09,35.58000183105469,240.0,13.904455774158937,0.71,NASA_POWER_MERRA2
27.87111,88.576309,2021-08-01,3.974999904632568,4039.0,24.62356478616361,0.9,NASA_POWER_MERRA2
26.237848,92.953216,2025-06-14,7.539999961853027,233.0,17.69065401563772,0.7,NASA_POWER_MERRA2
26.439406,91.799397,2025-06-01,57.4800033569336,56.0,0.3376147110174216,0.81,NASA_POWER_MERRA2
26.335254,91.36319,2024-06-01,24.30999755859375,45.0,3.471741285563965,0.7,NASA_POWER_MERRA2
25.584453,92.536047,2024-05-28,43.035003662109375,837.0,21.119849260205303,0.97,NASA_POWER_MERRA2
26.506242,90.156698,2013-08-15,10.369999885559082,60.0,1.391763426244203,0.85,NASA_POWER_MERRA2
29.189862,94.430459,2020-06-05,5.28000020980835,4273.0,12.888835435012426,0.88,NASA_POWER_MERRA2
27.42763,96.759371,2025-05-29,99.11000061035156,833.0,14.233109137789889,0.84,NASA_POWER_MERRA2
25.642473,92.518204,2024-08-28,25.419998168945312,911.0,12.979350497927722,0.93,NASA_POWER_MERRA2
26.628485,89.873186,2024-05-28,53.42499542236328,79.0,4.114075330927888,0.7,NASA_POWER_MERRA2
23.20514,92.462623,2025-05-30,94.17000579833984,276.0,14.222050628593289,0.94,NASA_POWER_MERRA2
25.205455,94.082469,2019-07-02,0.2249999940395355,961.0,34.92799566298539,0.68,NASA_POWER_MERRA2
24.596645,94.331823,2024-05-28,89.39997100830078,910.0,26.419575500613536,0.89,NASA_POWER_MERRA2
25.259175,90.434229,2024-05-28,5.494999408721924,31.0,0.4774537773095774,0.95,NASA_POWER_MERRA2
22.949253,92.473643,2025-05-31,58.15499877929688,121.0,6.25509971741467,0.93,NASA_POWER_MERRA2
25.596289,91.8246,2025-06-01,55.24500274658203,1440.0,10.43076019506472,0.99,NASA_POWER_MERRA2
25.480567,94.501235,2022-05-14,3.0749998092651367,1193.0,20.09079841920037,0.84,NASA_POWER_MERRA2
26.288686,95.043852,2007-08-11,6.744999885559082,2061.0,31.58578773967389,0.7,NASA_POWER_MERRA2
27.655228,94.768681,2024-09-24,6.350001335144043,120.0,1.012750369636371,0.89,NASA_POWER_MERRA2
25.049192,92.479475,2025-05-31,122.5500030517578,499.0,25.45378578114081,0.99,NASA_POWER_MERRA2
25.518337,93.983373,2025-06-02,18.34000015258789,1490.0,28.735641668064066,0.82,NASA_POWER_MERRA2
25.484827,92.222842,2024-05-28,43.06999206542969,1340.0,14.86507416766643,0.97,NASA_POWER_MERRA2
26.920351,92.771366,2016-07-20,4.914999485015869,176.0,15.128378509366811,0.85,NASA_POWER_MERRA2
25.21742,91.911292,2024-05-28,78.86000061035156,653.0,3.372286683433898,0.97,NASA_POWER_MERRA2
28.032557,93.679898,2019-07-09,33.80999755859375,731.0,30.749039875040545,0.95,NASA_POWER_MERRA2
25.395395,90.524832,2018-08-24,9.18000030517578,320.0,25.020393802691324,0.96,NASA_POWER_MERRA2
25.336563,92.172162,2024-06-01,50.994998931884766,919.0,30.00258415231565,0.97,NASA_POWER_MERRA2
26.658006,92.53438,2024-07-02,6.6399993896484375,71.0,1.0675202709770988,0.88,NASA_POWER_MERRA2
24.810861,93.356372,2016-04-23,43.06499862670898,259.0,18.77467605427877,0.9,NASA_POWER_MERRA2
24.367898,93.775247,2024-05-28,115.51998901367188,1048.0,18.00416160591338,0.91,NASA_POWER_MERRA2
26.020049,94.625391,2007-08-18,5.559999942779541,1717.0,21.14000384355273,0.81,NASA_POWER_MERRA2
27.583542,95.300091,2024-07-02,7.289999961853027,113.0,1.012750369636371,0.95,NASA_POWER_MERRA2
26.235868,94.204378,2024-05-28,61.86000061035156,428.0,10.825043206197622,0.89,NASA_POWER_MERRA2
28.345324,95.013815,2016-07-17,15.459999084472656,255.0,10.024987862075742,0.93,NASA_POWER_MERRA2
25.015351,94.551277,2025-05-31,34.380001068115234,1612.0,36.29348215572224,0.89,NASA_POWER_MERRA2
27.555949,96.695558,2018-08-24,0.6449999809265137,1673.0,32.24850128082579,0.92,NASA_POWER_MERRA2
26.026054,92.797741,2023-08-17,4.619999885559082,66.0,1.2171181316034885,0.74,NASA_POWER_MERRA2
