sl_no,latitude,longitude,event_date,rainfall_mm_day,elevation_m,slope_degrees,historical_landslide,rainfall_source
23476,23.73794444,92.78613889,2024-07-02,33.945003509521484,546.0,44.09690834843296,1,IMERG_Final_V07
23477,23.7375,92.78805556,2024-07-02,33.945003509521484,569.0,25.80936745770508,1,IMERG_Final_V07
23480,23.73388889,92.79388889,2024-07-02,33.945003509521484,320.0,18.434948822922014,1,IMERG_Final_V07
23482,23.72138889,92.79944444,2024-07-02,33.945003509521484,209.0,15.845167180271268,1,IMERG_Final_V07
23483,23.72138889,92.85777778,2024-07-02,18.155000686645508,792.0,34.46474362464782,1,IMERG_Final_V07
23484,23.72083333,92.86472222,2024-07-02,18.155000686645508,826.0,34.21858270764896,1,IMERG_Final_V07
23487,23.71166667,92.87833333,2024-07-02,18.155000686645508,612.0,27.565248984490395,1,IMERG_Final_V07
23488,23.71111111,92.87861111,2024-06-28,1.3650000095367432,592.0,35.59118566547325,1,IMERG_Final_V07
23489,23.70333333,92.87638889,2024-07-18,1.0399999618530271,566.0,1.3502244696996155,1,IMERG_Final_V07
23494,23.73361111,92.84833333,2024-06-07,17.060001373291016,727.0,23.4904160686416,1,IMERG_Final_V07
23496,23.735,92.85666667,2024-07-02,18.155000686645508,770.0,22.09025870405004,1,IMERG_Final_V07
23497,23.73666667,92.85611111,2024-07-02,18.155000686645508,766.0,28.49679392207442,1,IMERG_Final_V07
23498,23.73583333,92.85194444,2024-05-28,71.01001739501953,711.0,23.88588673441924,1,IMERG_Final_V07
23499,23.74416667,92.85555556,2024-09-25,49.26499557495117,833.0,28.176705590951745,1,IMERG_Final_V07
23500,23.74361111,92.85416667,2024-09-25,49.26499557495117,823.0,29.85463927845754,1,IMERG_Final_V07
23501,23.76111111,92.84777778,2024-07-02,18.155000686645508,790.0,32.54356214739029,1,IMERG_Final_V07
23503,23.76527778,92.85,2024-07-02,18.155000686645508,774.0,34.49623729009093,1,IMERG_Final_V07
23504,23.76861111,92.85138889,2024-07-02,18.155000686645508,772.0,31.39687644298045,1,IMERG_Final_V07
23505,23.77777778,92.8479,2024-05-28,71.01001739501953,678.0,39.260731733474245,1,IMERG_Final_V07
23506,23.774,92.848,2024-06-28,1.3650000095367432,670.0,32.63194030642942,1,IMERG_Final_V07
23507,23.7775,92.84833333,2024-05-28,71.01001739501953,686.0,37.00513608621634,1,IMERG_Final_V07
23508,23.77833333,92.84666667,2024-05-28,71.01001739501953,665.0,33.490525189983416,1,IMERG_Final_V07
23509,23.77166667,92.84805556,2023-07-23,66.93499755859375,735.0,27.432940772267944,1,IMERG_Final_V07
23512,23.77361111,92.84944444,2024-05-28,71.01001739501953,737.0,25.79602649449995,1,IMERG_Final_V07
23517,23.82638889,92.8325,2024-05-28,81.73500061035156,395.0,39.60705736237804,1,IMERG_Final_V07
23519,23.83277778,92.8325,2024-07-02,15.684999465942385,350.0,35.71570019685384,1,IMERG_Final_V07
23520,23.83888889,92.83194444,2024-07-02,15.684999465942385,262.0,24.634322367669885,1,IMERG_Final_V07
23521,23.84777778,92.83694444,2024-05-28,81.73500061035156,376.0,21.31357434104547,1,IMERG_Final_V07
23522,23.85194444,92.83305556,2024-09-25,46.09000015258789,165.0,14.302914425322813,1,IMERG_Final_V07
23523,23.86222222,92.83666667,2024-07-02,15.684999465942385,239.0,20.43931757325825,1,IMERG_Final_V07
23524,23.87694444,92.84,2024-07-02,15.684999465942385,362.0,33.490525189983416,1,IMERG_Final_V07
23525,23.87777778,92.84083333,2024-09-25,46.09000015258789,374.0,44.55551561210556,1,IMERG_Final_V07
23526,23.88583333,92.85055556,2024-09-28,0.0,514.0,30.82665955230447,1,IMERG_Final_V07
23527,23.89277778,92.85083333,2024-09-28,0.0,582.0,28.88836980568737,1,IMERG_Final_V07
23528,23.89138889,92.84888889,2024-07-02,15.684999465942385,568.0,24.16881343581011,1,IMERG_Final_V07
23529,23.89305556,92.84722222,2024-09-28,0.0,573.0,21.6115960987222,1,IMERG_Final_V07
23530,23.88361111,92.85305556,2024-08-17,30.469993591308597,658.0,30.25643716352927,1,IMERG_Final_V07
23531,23.88527778,92.8575,2024-09-25,46.09000015258789,702.0,27.990970091758022,1,IMERG_Final_V07
23532,23.76972222,92.76,2024-07-02,33.945003509521484,1166.0,42.59980784178263,1,IMERG_Final_V07
23533,24.03503889,93.54139444,2024-09-28,0.2649999856948852,1012.0,25.486125594093767,1,IMERG_Final_V07
23534,24.05808333,93.49808333,2024-10-07,9.59000015258789,1244.0,9.462322208025618,1,IMERG_Final_V07
23535,24.04531667,93.49220278,2024-10-07,9.59000015258789,1340.0,14.302914425322813,1,IMERG_Final_V07
23536,24.090025,93.54191667,2024-10-07,25.329998016357425,705.0,19.370844026969944,1,IMERG_Final_V07
23537,24.10864167,93.54198333,2024-09-28,1.0099999904632568,741.0,4.857533338413092,1,IMERG_Final_V07
23538,24.12682222,93.54013889,2024-09-28,1.0099999904632568,765.0,23.11642191920837,1,IMERG_Final_V07
23539,24.12715278,93.53351389,2024-10-07,23.810001373291016,633.0,16.2287367059342,1,IMERG_Final_V07
23540,24.17180556,93.54406667,2024-07-02,26.11999893188477,659.0,27.432940772267944,1,IMERG_Final_V07
23541,24.18291667,93.53441944,2024-07-02,26.11999893188477,785.0,27.078936947526696,1,IMERG_Final_V07
23542,24.18566111,93.53935278,2024-07-02,26.11999893188477,673.0,24.74862531519583,1,IMERG_Final_V07
23543,24.24449722,93.55275833,2024-07-02,26.98999786376953,1018.0,21.419418908984124,1,IMERG_Final_V07
23544,24.24755556,93.54809722,2024-07-02,26.98999786376953,1166.0,29.195082782485805,1,IMERG_Final_V07
23545,24.28840278,93.58591389,2024-08-13,0.0,798.0,23.56723462203258,1,IMERG_Final_V07
23546,24.29982222,93.59040833,2024-08-13,0.0,786.0,26.360054096082703,1,IMERG_Final_V07
23547,24.30768611,93.58120556,2024-08-13,0.0,735.0,9.870926939134982,1,IMERG_Final_V07
23548,24.30711944,93.59375833,2024-08-13,0.0,905.0,24.634322367669885,1,IMERG_Final_V07
23549,24.33915833,93.66233611,2024-08-13,0.0,1042.0,17.03574212804197,1,IMERG_Final_V07
23550,24.33331944,93.65702778,2024-08-13,0.0,1097.0,14.24415761739711,1,IMERG_Final_V07
23551,24.33300556,93.65357222,2024-09-28,1.6600000858306885,1160.0,4.262693045214654,1,IMERG_Final_V07
23552,24.3309,93.66054444,2024-08-13,0.0,1049.0,7.653048720543413,1,IMERG_Final_V07
23553,24.32773611,93.57937222,2024-07-02,26.400001525878903,781.0,23.81059263950923,1,IMERG_Final_V07
23554,24.39255556,93.65468611,2024-08-13,0.0,1561.0,42.24391328764961,1,IMERG_Final_V07
23556,24.49112222,93.62215556,2024-08-13,0.1199999973177909,1216.0,30.25643716352927,1,IMERG_Final_V07
23558,24.48458889,93.58781944,2024-08-13,0.0,817.0,16.723558006484023,1,IMERG_Final_V07
23559,24.492825,93.58643611,2024-09-28,1.1299999952316284,632.0,13.03657849691309,1,IMERG_Final_V07
23560,24.51785556,93.55086944,2024-08-13,0.0,1019.0,13.915808695897177,1,IMERG_Final_V07
23562,24.52308611,93.57206944,2024-09-28,0.9949999451637268,758.0,15.179705807856672,1,IMERG_Final_V07
23564,24.450125,93.35963889,2024-08-08,15.189998626708984,328.0,6.853224835121291,1,IMERG_Final_V07
23565,24.48857222,93.36792222,2024-09-28,0.0399999991059303,268.0,11.976725812374069,1,IMERG_Final_V07
23566,24.54263333,93.39741944,2024-08-18,56.30499267578125,560.0,43.22871003564824,1,IMERG_Final_V07
23567,24.60002222,93.37166389,2024-10-21,0.0199999995529651,863.0,15.179705807856672,1,IMERG_Final_V07
23568,24.60067222,93.37223056,2024-10-21,0.0199999995529651,854.0,21.971970836813973,1,IMERG_Final_V07
23569,24.60372222,93.37223056,2024-07-02,28.529998779296875,815.0,30.01033418769176,1,IMERG_Final_V07
23570,24.66895556,93.33700556,2024-07-02,28.529998779296875,832.0,32.490306531189724,1,IMERG_Final_V07
23572,24.76606111,93.30076667,2024-08-13,0.0,451.0,23.19506859014077,1,IMERG_Final_V07
23573,24.73838889,93.30909722,2024-08-18,63.660003662109375,264.0,27.79130564477921,1,IMERG_Final_V07
23574,24.72074444,93.30899167,2024-07-02,22.71000099182129,372.0,8.582483688827132,1,IMERG_Final_V07
23575,24.716225,93.32551389,2024-08-18,63.660003662109375,116.0,16.527811501531776,1,IMERG_Final_V07
23576,24.70553333,93.33064167,2024-09-28,0.3149999976158142,371.0,24.242444512172103,1,IMERG_Final_V07
23577,24.60719444,93.46784722,2024-08-19,15.185002326965332,1112.0,22.61986494804043,1,IMERG_Final_V07
23578,24.60853333,93.41668333,2024-08-18,46.760009765625,944.0,25.675463214971884,1,IMERG_Final_V07
23580,23.09758333,93.21623333,2024-07-02,12.529998779296877,878.0,31.74467986659196,1,IMERG_Final_V07
23581,23.10851389,93.20975,2024-06-28,3.929999828338623,1106.0,21.419418908984124,1,IMERG_Final_V07
23583,23.101925,93.20426111,2024-07-02,9.979998588562012,1121.0,27.432940772267944,1,IMERG_Final_V07
23584,23.10184722,93.20138889,2024-09-28,0.0,1202.0,19.12710170142385,1,IMERG_Final_V07
23587,23.09759444,93.21089444,2024-07-02,12.529998779296877,924.0,33.64040940514667,1,IMERG_Final_V07
23588,23.09561111,93.20786389,2024-05-28,52.535003662109375,1000.0,22.765646640754472,1,IMERG_Final_V07
23590,23.10100556,93.19393611,2024-07-02,22.61999893188477,1048.0,22.61986494804043,1,IMERG_Final_V07
23595,23.0983,93.17597222,2024-07-02,22.53999900817871,979.0,18.87922133905067,1,IMERG_Final_V07
23596,23.110975,93.21260278,2024-05-28,58.459999084472656,1020.0,29.195082782485805,1,IMERG_Final_V07
23597,23.25986389,93.16155278,2024-10-28,0.0,1215.0,26.360054096082703,1,IMERG_Final_V07
23598,23.25828611,93.15288333,2024-11-28,0.559999942779541,1207.0,32.35640884426763,1,IMERG_Final_V07
23599,23.26126111,93.15070556,2024-11-28,0.559999942779541,1098.0,16.601549599020238,1,IMERG_Final_V07
23601,23.27598056,93.14351667,2024-07-02,21.99499893188477,663.0,6.91817481667161,1,IMERG_Final_V07
23602,23.27663889,93.14375,2024-07-02,21.99499893188477,655.0,9.321835749415005,1,IMERG_Final_V07
23603,23.281075,93.144075,2024-07-02,21.99499893188477,653.0,22.373844274024943,1,IMERG_Final_V07
23604,23.32829167,93.12184167,2024-09-28,0.0,869.0,28.632096976803734,1,IMERG_Final_V07
23605,23.33529167,93.11214167,2024-07-02,33.54999923706055,1144.0,31.46324153737256,1,IMERG_Final_V07
23606,23.41421944,93.10569167,2024-08-13,9.614999771118164,1023.0,26.767512858834905,1,IMERG_Final_V07
23608,23.50882222,93.09170278,2024-07-02,29.24999618530273,685.0,25.376933525152303,1,IMERG_Final_V07
23609,23.54130278,93.10256944,2024-09-12,6.159999847412109,635.0,6.91817481667161,1,IMERG_Final_V07
23610,23.54600556,93.09247222,2024-09-12,3.670000076293945,791.0,23.81059263950923,1,IMERG_Final_V07
23611,23.54286944,93.08539722,2024-09-12,3.670000076293945,916.0,23.3822424378352,1,IMERG_Final_V07
23612,23.56332778,93.10553333,2024-10-22,2.444999933242798,724.0,25.267001648248183,1,IMERG_Final_V07
23613,23.56785,93.10472222,2024-09-12,6.159999847412109,659.0,20.439317573258247,1,IMERG_Final_V07
23614,23.56413333,93.11378889,2024-09-12,6.159999847412109,740.0,17.29444852858009,1,IMERG_Final_V07
23615,23.56233889,93.11890833,2024-09-12,6.159999847412109,816.0,34.21858270764895,1,IMERG_Final_V07
23617,23.56238611,93.12376667,2024-09-12,6.159999847412109,762.0,21.31357434104547,1,IMERG_Final_V07
23618,23.56404167,93.10752222,2024-09-12,6.159999847412109,758.0,1.9091524329963765,1,IMERG_Final_V07
23619,23.56145278,93.10908889,2024-09-12,6.159999847412109,730.0,19.451200005616776,1,IMERG_Final_V07
23620,23.55881111,93.10900556,2024-09-12,6.159999847412109,756.0,7.416536974278209,1,IMERG_Final_V07
23622,23.5356,93.10656944,2024-09-13,11.940000534057615,687.0,29.08619467351647,1,IMERG_Final_V07
23623,23.34297778,93.057775,2024-09-13,9.460000038146973,875.0,26.437229357181263,1,IMERG_Final_V07
23624,23.35406111,93.04156111,2024-09-28,0.0,516.0,11.348119585994183,1,IMERG_Final_V07
23625,23.35958611,93.04477222,2024-09-28,0.0,595.0,30.25643716352927,1,IMERG_Final_V07
23626,23.36556111,93.05125278,2024-07-09,6.840000152587891,696.0,22.07341542334565,1,IMERG_Final_V07
23627,23.36966389,93.04609444,2024-07-09,6.840000152587891,568.0,38.51968181497392,1,IMERG_Final_V07
23629,23.03821667,93.12529444,2024-09-17,0.0,435.0,31.119058788415003,1,IMERG_Final_V07
23630,23.54294167,93.23821667,2024-09-24,1.690000057220459,1546.0,24.16881343581011,1,IMERG_Final_V07
23632,24.55205833,93.25569167,2024-07-09,5.764999866485596,235.0,5.128711509483252,1,IMERG_Final_V07
23637,24.599425,93.30004722,2024-08-24,15.639999389648438,520.0,24.38870074689113,1,IMERG_Final_V07
23638,24.60921944,93.30050278,2024-09-24,7.454999923706055,720.0,39.09643971967424,1,IMERG_Final_V07
23640,24.64528611,93.28593611,2024-09-24,6.319998741149902,570.0,26.880307851328983,1,IMERG_Final_V07
23641,24.02205833,93.29369167,2024-09-24,10.529999732971191,1201.0,27.432940772267944,1,IMERG_Final_V07
23642,23.01689167,93.283175,2024-09-24,6.079998970031738,885.0,29.927479327463576,1,IMERG_Final_V07
23643,24.02782222,93.28944444,2024-07-02,20.454998016357425,816.0,28.280269845499703,1,IMERG_Final_V07
23644,24.04014167,93.2915,2024-07-02,20.454998016357425,666.0,20.99158237694124,1,IMERG_Final_V07
23645,24.03980278,93.29373889,2024-07-02,20.454998016357425,749.0,25.526884054256257,1,IMERG_Final_V07
23646,24.05823611,93.28901944,2024-07-02,20.454998016357425,585.0,28.632096976803734,1,IMERG_Final_V07
23647,24.09210556,93.29866667,2024-09-24,10.529999732971191,923.0,16.527811501531776,1,IMERG_Final_V07
23648,24.12428889,93.318525,2024-07-02,25.380001068115234,606.0,11.309932474020217,1,IMERG_Final_V07
23652,24.297775,93.34159722,2024-09-24,8.749999046325684,562.0,24.74862531519583,1,IMERG_Final_V07
23654,24.35137778,93.34095556,2024-09-24,8.005000114440918,315.0,11.386165083355712,1,IMERG_Final_V07
23657,23.631219,93.118033,2024-08-15,35.13999938964844,670.0,8.104435709194412,1,IMERG_Final_V07
23660,23.62418333,93.14208611,2024-08-15,35.13999938964844,1381.0,26.113233272206745,1,IMERG_Final_V07
23662,23.56672222,93.13764444,2024-07-09,12.264999389648438,1140.0,26.360054096082703,1,IMERG_Final_V07
23665,24.57467222,93.14389722,2024-07-09,26.185001373291016,584.0,25.915703593185818,1,IMERG_Final_V07
23668,24.56917222,93.14073611,2024-07-02,62.405006408691406,355.0,25.635076100950123,1,IMERG_Final_V07
23669,24.5606,93.13071389,2024-07-07,14.59000015258789,464.0,30.747804873668915,1,IMERG_Final_V07
23670,24.55987778,93.12541667,2024-07-07,14.59000015258789,334.0,22.684823831912844,1,IMERG_Final_V07
23671,24.08927222,93.12408611,2024-09-28,1.9749999046325684,983.0,19.68967329725292,1,IMERG_Final_V07
23672,24.10641389,93.12339944,2024-09-28,0.1149999946355819,973.0,26.32132942828673,1,IMERG_Final_V07
23673,24.10710778,93.11535444,2024-07-07,27.029998779296875,1001.0,36.51283284150458,1,IMERG_Final_V07
23674,24.10015917,93.10461389,2024-09-24,17.26500129699707,464.0,29.927479327463576,1,IMERG_Final_V07
23675,24.11104722,93.10374167,2024-09-24,17.26500129699707,584.0,24.16881343581011,1,IMERG_Final_V07
23676,24.10506389,93.09593611,2024-09-24,16.580001831054688,319.0,20.439317573258247,1,IMERG_Final_V07
23677,24.10743611,93.09532222,2024-09-24,16.580001831054688,421.0,40.12351235567568,1,IMERG_Final_V07
23678,24.10687222,93.08849722,2024-09-24,16.580001831054688,216.0,30.58895816397544,1,IMERG_Final_V07
23679,23.24231111,93.17726667,2024-07-17,12.869998931884766,647.0,15.042369244334246,1,IMERG_Final_V07
23680,23.24500833,93.17587222,2024-09-24,3.414999961853028,559.0,6.721369339369457,1,IMERG_Final_V07
23681,23.24454722,93.17027222,2024-07-19,0.4200000166893005,861.0,31.311156133255537,1,IMERG_Final_V07
23682,23.20960722,93.13104722,2024-07-02,21.99499893188477,911.0,16.453666886955713,1,IMERG_Final_V07
23683,23.21068583,93.1212325,2024-07-02,21.99499893188477,1126.0,18.434948822922014,1,IMERG_Final_V07
23684,23.49216111,93.23695,2024-07-17,22.764997482299805,1309.0,25.03089023333195,1,IMERG_Final_V07
23686,24.15364444,93.02183611,2024-06-07,6.0500006675720215,306.0,29.538782259558097,1,IMERG_Final_V07
23687,24.15817222,93.02488611,2024-09-28,0.0399999991059303,570.0,22.22435314380804,1,IMERG_Final_V07
23688,24.23419444,93.02469167,2024-09-28,0.0,80.0,25.363232718381973,1,IMERG_Final_V07
23689,24.32836667,93.00923056,2024-09-28,0.0,430.0,42.97485685199572,1,IMERG_Final_V07
23691,24.40520278,93.06672222,2024-07-09,13.085000038146973,349.0,30.61885839795703,1,IMERG_Final_V07
23692,24.4259,93.13580556,2024-05-28,127.02999877929688,524.0,9.870926939134982,1,IMERG_Final_V07
23699,24.65409167,93.204625,2024-07-17,4.509999752044678,134.0,21.80140948635181,1,IMERG_Final_V07
23700,24.65018056,93.20256667,2024-07-17,4.509999752044678,230.0,20.155422119735228,1,IMERG_Final_V07
23701,24.6273,93.20404444,2024-07-17,4.509999752044678,184.0,13.326469949385988,1,IMERG_Final_V07
23703,24.58605,93.21056389,2024-09-24,8.424999237060547,72.0,25.15631913369421,1,IMERG_Final_V07
23704,24.577475,93.19105,2024-10-22,3.839999675750733,129.0,12.04828213833979,1,IMERG_Final_V07
23705,24.56062778,93.18938889,2024-07-07,14.59000015258789,110.0,14.03624346792648,1,IMERG_Final_V07
23706,24.5716,93.17273056,2024-06-12,9.56999969482422,208.0,30.17480904438851,1,IMERG_Final_V07
23707,24.56925833,93.177275,2024-05-28,104.47999572753906,184.0,13.326469949385988,1,IMERG_Final_V07
23708,24.57296389,93.17700556,2024-07-07,14.59000015258789,301.0,27.505240762859906,1,IMERG_Final_V07
23709,24.5768,93.106075,2024-06-12,9.56999969482422,119.0,17.456590925928477,1,IMERG_Final_V07
23710,24.526075,93.05379167,2024-05-28,102.14500427246094,107.0,25.5133092609215,1,IMERG_Final_V07
23711,24.458325,93.09439167,2024-09-24,9.825000762939451,443.0,16.228736705934203,1,IMERG_Final_V07
23714,23.6868033,92.7251987,2025-05-29,40.16999435424805,856.0,42.05058435733241,1,IMERG_Final_V07
23715,23.7002691,92.7181685,2025-05-13,0.0,1038.0,36.815480279408405,1,IMERG_Final_V07
23716,23.74247,92.705587,2025-05-31,101.49000549316406,938.0,34.846405699136405,1,IMERG_Final_V07
23717,23.729422,92.716596,2024-05-28,71.20498657226562,1052.0,37.16592466590954,1,IMERG_Final_V07
23719,23.71577,92.713172,2025-05-31,101.49000549316406,956.0,46.10947465489339,1,IMERG_Final_V07
23721,23.75024,92.736662,2025-06-01,88.864990234375,1095.0,20.82800310374709,1,IMERG_Final_V07
23722,23.758901,92.730863,2025-05-30,110.38497924804688,1068.0,22.668609279892426,1,IMERG_Final_V07
23723,23.755925,92.726753,2025-05-24,6.819999694824219,1006.0,41.95297820065328,1,IMERG_Final_V07
23724,23.745802,92.717053,2025-06-01,88.864990234375,919.0,20.43931757325825,1,IMERG_Final_V07
23725,23.605091,92.72184,2024-05-28,66.74999237060547,799.0,37.99705220207771,1,IMERG_Final_V07
23726,23.581766,92.713413,2024-05-28,65.04499053955078,853.0,34.162480159648744,1,IMERG_Final_V07
23727,23.469247,92.744068,2025-06-01,114.67499542236328,1365.0,13.640311227766055,1,IMERG_Final_V07
23728,23.410771,92.753123,2024-05-28,84.40999603271484,1132.0,30.85613335195628,1,IMERG_Final_V07
23729,23.367366,92.767304,2025-06-01,124.72500610351562,1144.0,50.56149197967409,1,IMERG_Final_V07
23730,23.353485,92.780193,2025-05-31,49.80999755859375,884.0,45.0159066580947,1,IMERG_Final_V07
23731,23.350187,92.778852,2025-05-30,172.31500244140625,837.0,29.54940859650111,1,IMERG_Final_V07
23732,23.341022,92.776761,2025-05-30,172.31500244140625,744.0,29.58124669955053,1,IMERG_Final_V07
23733,23.339144,92.786128,2025-05-30,172.31500244140625,682.0,23.397741000263863,1,IMERG_Final_V07
23734,23.336229,92.787113,2025-05-30,172.31500244140625,676.0,41.93828247167183,1,IMERG_Final_V07
23735,23.313871,92.792739,2025-06-01,124.72500610351562,596.0,18.520635899770767,1,IMERG_Final_V07
23736,23.315355,92.790619,2025-05-31,49.80999755859375,617.0,32.53469816945699,1,IMERG_Final_V07
23737,23.316491,92.788798,2025-05-31,49.80999755859375,641.0,30.25643716352927,1,IMERG_Final_V07
23738,23.239637,92.748175,2025-05-30,148.8149871826172,756.0,11.499465999742789,1,IMERG_Final_V07
23739,23.239077,92.745631,2025-05-31,56.775001525878906,756.0,18.96231828867539,1,IMERG_Final_V07
23740,23.239137,92.744468,2025-06-01,130.1000213623047,764.0,12.04828213833979,1,IMERG_Final_V07
23741,23.239797,92.744214,2025-05-31,56.775001525878906,779.0,12.772578169490426,1,IMERG_Final_V07
23742,23.238785,92.744224,2025-05-31,56.775001525878906,771.0,17.29444852858009,1,IMERG_Final_V07
23743,23.235716,92.744499,2025-05-31,56.775001525878906,764.0,6.654425046006596,1,IMERG_Final_V07
23744,23.214239,92.740856,2025-05-31,56.775001525878906,842.0,16.72355800648402,1,IMERG_Final_V07
23745,23.203253,92.735838,2025-05-31,56.775001525878906,708.0,16.453666886955713,1,IMERG_Final_V07
23746,23.200475,92.735007,2025-06-01,130.1000213623047,749.0,15.42324502154344,1,IMERG_Final_V07
23747,23.195661,92.73562,2025-06-01,124.0999755859375,750.0,22.07341542334565,1,IMERG_Final_V07
23748,23.194007,92.734654,2025-05-30,176.64999389648438,778.0,30.01033418769176,1,IMERG_Final_V07
23749,23.193468,92.734849,2025-05-30,176.64999389648438,793.0,26.00818191569552,1,IMERG_Final_V07
23750,23.183856,92.735346,2025-05-30,176.64999389648438,835.0,17.93200256558677,1,IMERG_Final_V07
23752,23.181806,92.736868,2025-05-30,176.64999389648438,812.0,26.269553396535294,1,IMERG_Final_V07
23753,23.18077,92.735789,2025-05-31,50.269996643066406,817.0,29.83376877992044,1,IMERG_Final_V07
23754,23.173606,92.739793,2025-05-31,50.269996643066406,787.0,17.93200256558677,1,IMERG_Final_V07
23755,23.150939,92.748258,2025-05-31,50.269996643066406,881.0,24.74862531519583,1,IMERG_Final_V07
23756,23.140846,92.751229,2025-05-31,50.269996643066406,861.0,34.56687621562631,1,IMERG_Final_V07
23757,23.1351,92.748694,2025-05-31,50.269996643066406,921.0,35.63524161504921,1,IMERG_Final_V07
23758,23.134009,92.746247,2025-05-31,50.269996643066406,795.0,17.775317038209,1,IMERG_Final_V07
23759,23.132082,92.746268,2025-05-31,50.269996643066406,858.0,18.43494882292201,1,IMERG_Final_V07
23760,23.114694,92.743931,2025-06-01,124.0999755859375,835.0,33.02386755579665,1,IMERG_Final_V07
23761,23.114225,92.746024,2025-05-31,50.269996643066406,802.0,31.244175851188185,1,IMERG_Final_V07
23762,23.111824,92.745097,2025-05-31,50.269996643066406,835.0,15.896959679954522,1,IMERG_Final_V07
23763,23.015005,92.765065,2025-05-30,191.42501831054688,959.0,25.253207609369632,1,IMERG_Final_V07
23764,23.022804,92.755698,2025-05-31,48.28499603271485,852.0,20.846265656650555,1,IMERG_Final_V07
23765,22.973735,92.725975,2025-05-30,237.385009765625,545.0,7.2338446967252255,1,IMERG_Final_V07
23767,22.519716,92.891037,2025-05-31,14.544998168945312,888.0,15.845167180271268,1,IMERG_Final_V07
23769,22.404215,92.951647,2025-05-31,12.329999923706056,198.0,31.01244544880732,1,IMERG_Final_V07
23771,22.491822,92.970252,2025-05-31,12.329999923706056,967.0,21.419418908984124,1,IMERG_Final_V07
23772,22.491,92.97076,2025-05-31,12.329999923706056,984.0,35.02251023762291,1,IMERG_Final_V07
23773,22.469737,93.100868,2025-06-01,69.16999816894531,1116.0,10.43076019506472,1,IMERG_Final_V07
23774,22.437107,92.946912,2025-05-31,12.329999923706056,344.0,24.475819581509896,1,IMERG_Final_V07
23775,22.54735,92.882032,2025-05-31,14.544998168945312,822.0,35.62790729142092,1,IMERG_Final_V07
23784,22.866131,92.772713,2025-06-01,100.33499145507812,1098.0,21.611596098722195,1,IMERG_Final_V07
23785,22.903567,92.758702,2025-06-01,127.95999145507812,1199.0,36.699225200489884,1,IMERG_Final_V07
23786,22.903454,92.760096,2025-06-01,127.95999145507812,1160.0,28.4627941894252,1,IMERG_Final_V07
23787,22.904615,92.75705,2025-06-01,127.95999145507812,1159.0,24.805474401698422,1,IMERG_Final_V07
23788,22.922528,92.752404,2025-06-01,127.95999145507812,1126.0,15.36952380130432,1,IMERG_Final_V07
23789,22.895235,92.747812,2025-06-02,3.510000228881836,1010.0,22.8781056322946,1,IMERG_Final_V07
23793,22.967715,92.925677,2025-05-31,33.26499938964844,773.0,20.80971857959822,1,IMERG_Final_V07
23794,22.971217,92.925544,2025-05-31,33.26499938964844,728.0,31.215386668546028,1,IMERG_Final_V07
23795,22.969582,92.925917,2025-05-31,33.26499938964844,758.0,26.437229357181263,1,IMERG_Final_V07
23796,23.077813,92.89844,2025-05-31,41.09000015258789,712.0,20.001783914715944,1,IMERG_Final_V07
23797,23.081023,92.897247,2025-05-31,41.09000015258789,749.0,37.410672491183874,1,IMERG_Final_V07
23798,23.084343,92.898597,2025-05-31,41.09000015258789,767.0,28.553305000609424,1,IMERG_Final_V07
23799,23.170678,92.899334,2025-06-01,123.77499389648438,869.0,4.262693045214654,1,IMERG_Final_V07
23800,23.180345,92.900082,2025-06-01,127.09001159667967,791.0,32.34744349944203,1,IMERG_Final_V07
23801,23.187383,92.89826,2025-06-01,123.77499389648438,885.0,27.33604368814356,1,IMERG_Final_V07
23802,23.187762,92.898034,2025-06-01,123.77499389648438,866.0,31.809663934881115,1,IMERG_Final_V07
23803,23.188273,92.898879,2025-05-31,54.70500183105469,827.0,22.29097037475897,1,IMERG_Final_V07
23804,23.193401,92.900218,2025-05-29,45.05999755859375,830.0,20.607120971804857,1,IMERG_Final_V07
23805,23.198119,92.899566,2025-05-31,54.70500183105469,904.0,14.15548761586253,1,IMERG_Final_V07
23808,23.32201,92.85822,2025-05-31,45.29999542236328,1038.0,17.66231893216494,1,IMERG_Final_V07
23809,23.322039,92.859147,2025-05-31,45.29999542236328,1006.0,24.634322367669885,1,IMERG_Final_V07
23810,23.319156,92.857722,2025-05-31,45.29999542236328,1038.0,19.787913812706314,1,IMERG_Final_V07
23811,23.317543,92.858683,2025-05-31,45.29999542236328,1030.0,24.862123938667224,1,IMERG_Final_V07
